date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale,item_name_index,item_type_index,transaction_type_index,received_by_index,time_of_sale_index
6/30/2022,Sandwich,Fastfood,20,10,194,Cash,Mrs.,Midnight,6.0,0.0,0.0,1.0,0.0
09-03-2022,Sugarcane juice,Fastfood,20,1,41,Online,Mrs.,Morning,1.0,0.0,1.0,1.0,4.0
12/25/2022,Cold coffee,Beverages,40,5,188,Cash,Mr.,Morning,0.0,1.0,0.0,0.0,4.0
5/17/2022,Sugarcane juice,Beverages,20,4,102,Online,Mr.,Evening,1.0,1.0,1.0,0.0,3.0
6/25/2022,Sugarcane juice,Beverages,50,11,544,Cash,Mrs.,Afternoon,1.0,1.0,0.0,1.0,2.0
10/20/2022,Cold coffee,Fastfood,25,4,232,Cash,Mr.,Morning,0.0,0.0,0.0,0.0,4.0
5/25/2022,Sugarcane juice,Fastfood,20,9,351,Cash,Mr.,Night,1.0,0.0,0.0,0.0,1.0
9/21/2022,Aalopuri,Beverages,20,3,26,Cash,Mr.,Afternoon,3.0,1.0,0.0,0.0,2.0
02-07-2023,Sandwich,Beverages,40,2,175,Online,Mrs.,Midnight,6.0,1.0,1.0,1.0,0.0
9/28/2022,Cold coffee,Fastfood,50,14,730,Online,Mrs.,Evening,0.0,0.0,1.0,1.0,3.0
04-05-2022,Vadapav,Beverages,20,11,244,Cash,Mr.,Morning,5.0,1.0,0.0,0.0,4.0
07-01-2022,Cold coffee,Fastfood,20,5,111,Online,Mr.,Midnight,0.0,0.0,1.0,0.0,0.0
12-08-2022,Cold coffee,Beverages,40,2,252,Online,Mr.,Night,0.0,1.0,1.0,0.0,1.0
6/22/2022,Aalopuri,Beverages,20,8,304,Cash,Mrs.,Afternoon,3.0,1.0,0.0,1.0,2.0
7/30/2022,Frankie,Fastfood,40,6,272,Online,Mr.,Afternoon,4.0,0.0,1.0,0.0,2.0
10-01-2022,Cold coffee,Fastfood,40,13,773,Cash,Mr.,Evening,0.0,0.0,0.0,0.0,3.0
12/14/2022,Frankie,Fastfood,25,14,667,Cash,Mr.,Evening,4.0,0.0,0.0,0.0,3.0
3/19/2023,Sugarcane juice,Beverages,20,3,31,Online,Mr.,Evening,1.0,1.0,1.0,0.0,3.0
04-04-2022,Panipuri,Beverages,25,2,104,Cash,Mr.,Evening,2.0,1.0,0.0,0.0,3.0
9/28/2022,Panipuri,Fastfood,25,2,71,Cash,Mr.,Morning,2.0,0.0,0.0,0.0,4.0
1/25/2023,Vadapav,Beverages,60,4,208,Cash,Mrs.,Afternoon,5.0,1.0,0.0,1.0,2.0
8/16/2022,Aalopuri,Fastfood,20,13,311,Cash,Mr.,Morning,3.0,0.0,0.0,0.0,4.0
03-01-2023,Vadapav,Fastfood,20,14,664,Online,Mr.,Midnight,5.0,0.0,1.0,0.0,0.0
03-05-2023,Aalopuri,Fastfood,20,10,230,Online,Mrs.,Morning,3.0,0.0,1.0,1.0,4.0
11/30/2022,Vadapav,Fastfood,20,5,36,Cash,Mrs.,Morning,5.0,0.0,0.0,1.0,4.0
12/28/2022,Cold coffee,Fastfood,50,3,152,Cash,Mr.,Night,0.0,0.0,0.0,0.0,1.0
11-10-2022,Cold coffee,Fastfood,40,8,422,Online,Mr.,Evening,0.0,0.0,1.0,0.0,3.0
8/25/2022,Vadapav,Fastfood,20,11,160,Cash,Mrs.,Afternoon,5.0,0.0,0.0,1.0,2.0
9/20/2022,Panipuri,Fastfood,60,12,532,Cash,Mr.,Midnight,2.0,0.0,0.0,0.0,0.0
1/16/2023,Cold coffee,Fastfood,25,13,175,Cash,Mrs.,Afternoon,0.0,0.0,0.0,1.0,2.0
8/31/2022,Aalopuri,Fastfood,20,3,45,Cash,Mr.,Morning,3.0,0.0,0.0,0.0,4.0
11/24/2022,Cold coffee,Fastfood,25,2,101,Cash,Mr.,Morning,0.0,0.0,0.0,0.0,4.0
01-02-2023,Aalopuri,Fastfood,20,2,57,Cash,Mrs.,Morning,3.0,0.0,0.0,1.0,4.0
6/26/2022,Sandwich,Fastfood,40,9,552,Cash,Mr.,Midnight,6.0,0.0,0.0,0.0,0.0
01-03-2023,Sandwich,Beverages,40,9,591,Cash,Mrs.,Morning,6.0,1.0,0.0,1.0,4.0
2/13/2023,Sugarcane juice,Fastfood,20,10,282,Cash,Mr.,Evening,1.0,0.0,0.0,0.0,3.0
03-05-2023,Vadapav,Fastfood,20,9,193,Cash,Mr.,Evening,5.0,0.0,0.0,0.0,3.0
3/13/2023,Panipuri,Fastfood,20,2,45,Online,Mr.,Morning,2.0,0.0,1.0,0.0,4.0
12-05-2022,Cold coffee,Beverages,60,4,163,Cash,Mr.,Morning,0.0,1.0,0.0,0.0,4.0
10-01-2022,Sugarcane juice,Fastfood,20,2,55,Cash,Mrs.,Evening,1.0,0.0,0.0,1.0,3.0
8/15/2022,Frankie,Beverages,20,14,544,Cash,Mr.,Afternoon,4.0,1.0,0.0,0.0,2.0
8/18/2022,Sandwich,Fastfood,20,2,257,Online,Mrs.,Morning,6.0,0.0,1.0,1.0,4.0
08-09-2022,Cold coffee,Fastfood,60,12,655,Online,Mrs.,Midnight,0.0,0.0,1.0,1.0,0.0
8/31/2022,Vadapav,Fastfood,20,15,431,Cash,Mr.,Night,5.0,0.0,0.0,0.0,1.0
11/24/2022,Panipuri,Beverages,40,9,280,Cash,Mrs.,Night,2.0,1.0,0.0,1.0,1.0
2/24/2023,Cold coffee,Beverages,40,14,710,Cash,Mr.,Afternoon,0.0,1.0,0.0,0.0,2.0
04-12-2022,Cold coffee,Fastfood,40,10,502,Cash,Mr.,Afternoon,0.0,0.0,0.0,0.0,2.0
04-04-2022,Sugarcane juice,Beverages,25,2,62,Cash,Mr.,Night,1.0,1.0,0.0,0.0,1.0
10/22/2022,Aalopuri,Fastfood,20,15,375,Cash,Mr.,Afternoon,3.0,0.0,0.0,0.0,2.0
2/21/2023,Frankie,Fastfood,60,3,219,Online,Mr.,Evening,4.0,0.0,1.0,0.0,3.0
2/13/2023,Sandwich,Beverages,25,6,163,Online,Mrs.,Midnight,6.0,1.0,1.0,1.0,0.0
10/13/2022,Cold coffee,Fastfood,40,11,480,Cash,Mr.,Night,0.0,0.0,0.0,0.0,1.0
09-12-2022,Aalopuri,Fastfood,20,11,312,Cash,Mrs.,Midnight,3.0,0.0,0.0,1.0,0.0
9/19/2022,Frankie,Fastfood,25,3,93,Online,Mrs.,Morning,4.0,0.0,1.0,1.0,4.0
8/17/2022,Vadapav,Beverages,20,11,178,Cash,Mr.,Night,5.0,1.0,0.0,0.0,1.0
7/27/2022,Panipuri,Beverages,60,12,490,Online,Mr.,Midnight,2.0,1.0,1.0,0.0,0.0
5/14/2022,Aalopuri,Fastfood,20,13,218,Online,Mrs.,Midnight,3.0,0.0,1.0,1.0,0.0
3/25/2023,Panipuri,Beverages,60,12,245,Online,Mrs.,Night,2.0,1.0,1.0,1.0,1.0
5/27/2022,Frankie,Fastfood,25,4,197,Online,Mr.,Midnight,4.0,0.0,1.0,0.0,0.0
3/19/2023,Frankie,Fastfood,50,5,332,Cash,Mrs.,Afternoon,4.0,0.0,0.0,1.0,2.0
8/15/2022,Panipuri,Fastfood,20,5,57,Online,Mr.,Night,2.0,0.0,1.0,0.0,1.0
1/13/2023,Panipuri,Fastfood,20,4,105,Cash,Mr.,Night,2.0,0.0,0.0,0.0,1.0
01-04-2023,Panipuri,Beverages,60,11,298,Cash,Mr.,Night,2.0,1.0,0.0,0.0,1.0
6/25/2022,Sandwich,Fastfood,60,3,180,Cash,Mr.,Evening,6.0,0.0,0.0,0.0,3.0
7/17/2022,Vadapav,Beverages,50,4,76,Cash,Mr.,Afternoon,5.0,1.0,0.0,0.0,2.0
04-04-2022,Vadapav,Beverages,50,9,397,Online,Mrs.,Night,5.0,1.0,1.0,1.0,1.0
03-09-2023,Frankie,Beverages,20,9,519,Cash,Mr.,Midnight,4.0,1.0,0.0,0.0,0.0
4/26/2022,Sugarcane juice,Beverages,20,3,30,Cash,Mr.,Evening,1.0,1.0,0.0,0.0,3.0
2/26/2023,Sugarcane juice,Beverages,25,1,26,Online,Mr.,Afternoon,1.0,1.0,1.0,0.0,2.0
05-03-2022,Frankie,Fastfood,50,4,429,Online,Mrs.,Afternoon,4.0,0.0,1.0,1.0,2.0
08-07-2022,Vadapav,Fastfood,20,12,312,Cash,Mr.,Morning,5.0,0.0,0.0,0.0,4.0
2/15/2023,Panipuri,Beverages,25,10,270,Online,Mr.,Afternoon,2.0,1.0,1.0,0.0,2.0
7/21/2022,Frankie,Beverages,40,15,601,Cash,Mrs.,Night,4.0,1.0,0.0,1.0,1.0
5/14/2022,Aalopuri,Fastfood,20,6,198,Cash,Mrs.,Afternoon,3.0,0.0,0.0,1.0,2.0
5/18/2022,Aalopuri,Fastfood,20,11,325,Online,Mrs.,Evening,3.0,0.0,1.0,1.0,3.0
5/23/2022,Cold coffee,Fastfood,40,2,222,Cash,Mr.,Evening,0.0,0.0,0.0,0.0,3.0
6/13/2022,Panipuri,Fastfood,50,6,182,Cash,Mrs.,Afternoon,2.0,0.0,0.0,1.0,2.0
01-03-2023,Cold coffee,Beverages,60,2,100,Online,Mr.,Night,0.0,1.0,1.0,0.0,1.0
04-03-2022,Sugarcane juice,Fastfood,20,4,53,Cash,Mr.,Midnight,1.0,0.0,0.0,0.0,0.0
8/14/2022,Cold coffee,Beverages,40,13,569,Online,Mr.,Night,0.0,1.0,1.0,0.0,1.0
1/23/2023,Panipuri,Fastfood,50,7,172,Online,Mrs.,Afternoon,2.0,0.0,1.0,1.0,2.0
1/25/2023,Panipuri,Fastfood,20,10,298,Online,Mr.,Night,2.0,0.0,1.0,0.0,1.0
01-04-2023,Cold coffee,Beverages,40,12,363,Online,Mr.,Midnight,0.0,1.0,1.0,0.0,0.0
3/27/2023,Sugarcane juice,Fastfood,50,5,186,Cash,Mrs.,Afternoon,1.0,0.0,0.0,1.0,2.0
06-06-2022,Vadapav,Fastfood,20,6,94,Cash,Mr.,Afternoon,5.0,0.0,0.0,0.0,2.0
02-05-2023,Vadapav,Fastfood,20,7,73,Online,Mr.,Morning,5.0,0.0,1.0,0.0,4.0
12/22/2022,Panipuri,Fastfood,25,11,379,Online,Mrs.,Morning,2.0,0.0,1.0,1.0,4.0
2/15/2023,Sugarcane juice,Fastfood,20,13,424,Online,Mr.,Night,1.0,0.0,1.0,0.0,1.0
4/26/2022,Aalopuri,Fastfood,20,11,408,Cash,Mr.,Morning,3.0,0.0,0.0,0.0,4.0
7/17/2022,Cold coffee,Beverages,40,3,134,Online,Mr.,Afternoon,0.0,1.0,1.0,0.0,2.0
10-08-2022,Sugarcane juice,Fastfood,20,13,390,Cash,Mr.,Midnight,1.0,0.0,0.0,0.0,0.0
4/21/2022,Panipuri,Fastfood,20,8,160,Online,Mrs.,Morning,2.0,0.0,1.0,1.0,4.0
6/17/2022,Panipuri,Fastfood,50,1,94,Online,Mrs.,Midnight,2.0,0.0,1.0,1.0,0.0
9/20/2022,Sugarcane juice,Fastfood,20,4,297,Cash,Mrs.,Night,1.0,0.0,0.0,1.0,1.0
01-10-2023,Frankie,Beverages,20,4,208,Online,Mr.,Midnight,4.0,1.0,1.0,0.0,0.0
5/22/2022,Vadapav,Fastfood,25,11,166,Online,Mr.,Night,5.0,0.0,1.0,0.0,1.0
9/14/2022,Sandwich,Fastfood,25,10,293,Online,Mrs.,Afternoon,6.0,0.0,1.0,1.0,2.0
10-01-2022,Sandwich,Fastfood,60,13,780,Cash,Mrs.,Morning,6.0,0.0,0.0,1.0,4.0
7/13/2022,Panipuri,Fastfood,20,11,130,Cash,Mr.,Evening,2.0,0.0,0.0,0.0,3.0
2/13/2023,Sandwich,Fastfood,40,5,420,Cash,Mrs.,Night,6.0,0.0,0.0,1.0,1.0
10/18/2022,Vadapav,Fastfood,20,13,212,Online,Mr.,Afternoon,5.0,0.0,1.0,0.0,2.0
06-09-2022,Sugarcane juice,Fastfood,20,4,144,Cash,Mrs.,Morning,1.0,0.0,0.0,1.0,4.0
4/24/2022,Vadapav,Fastfood,20,9,289,Cash,Mrs.,Evening,5.0,0.0,0.0,1.0,3.0
07-10-2022,Sugarcane juice,Fastfood,20,9,276,Online,Mr.,Evening,1.0,0.0,1.0,0.0,3.0
10-07-2022,Vadapav,Fastfood,20,2,72,Cash,Mr.,Afternoon,5.0,0.0,0.0,0.0,2.0
11-02-2022,Panipuri,Fastfood,20,11,166,Cash,Mrs.,Midnight,2.0,0.0,0.0,1.0,0.0
05-08-2022,Cold coffee,Fastfood,20,4,136,Online,Mr.,Night,0.0,0.0,1.0,0.0,1.0
04-11-2022,Sugarcane juice,Fastfood,25,12,182,Online,Mrs.,Night,1.0,0.0,1.0,1.0,1.0
06-10-2022,Cold coffee,Fastfood,40,8,237,Cash,Mrs.,Morning,0.0,0.0,0.0,1.0,4.0
10/14/2022,Frankie,Fastfood,60,11,575,Cash,Mrs.,Morning,4.0,0.0,0.0,1.0,4.0
4/19/2022,Frankie,Fastfood,20,11,364,Cash,Mr.,Evening,4.0,0.0,0.0,0.0,3.0
4/16/2022,Sugarcane juice,Beverages,25,13,145,Cash,Mr.,Evening,1.0,1.0,0.0,0.0,3.0
1/19/2023,Sugarcane juice,Beverages,25,12,300,Cash,Mr.,Evening,1.0,1.0,0.0,0.0,3.0
01-04-2023,Panipuri,Fastfood,20,13,260,Online,Mr.,Night,2.0,0.0,1.0,0.0,1.0
9/30/2022,Cold coffee,Beverages,40,14,502,Cash,Mr.,Night,0.0,1.0,0.0,0.0,1.0
12-10-2022,Panipuri,Fastfood,20,5,61,Online,Mrs.,Evening,2.0,0.0,1.0,1.0,3.0
07-01-2022,Frankie,Fastfood,25,11,433,Online,Mrs.,Night,4.0,0.0,1.0,1.0,1.0
5/16/2022,Sugarcane juice,Fastfood,20,5,116,Cash,Mrs.,Midnight,1.0,0.0,0.0,1.0,0.0
3/22/2023,Vadapav,Fastfood,20,2,118,Cash,Mr.,Midnight,5.0,0.0,0.0,0.0,0.0
11-01-2022,Frankie,Beverages,60,14,638,Online,Mr.,Midnight,4.0,1.0,1.0,0.0,0.0
07-02-2022,Cold coffee,Fastfood,50,1,34,Online,Mrs.,Afternoon,0.0,0.0,1.0,1.0,2.0
8/27/2022,Cold coffee,Fastfood,40,7,315,Online,Mr.,Midnight,0.0,0.0,1.0,0.0,0.0
1/20/2023,Panipuri,Beverages,25,12,373,Online,Mrs.,Afternoon,2.0,1.0,1.0,1.0,2.0
11/14/2022,Panipuri,Fastfood,20,10,224,Cash,Mr.,Midnight,2.0,0.0,0.0,0.0,0.0
05-07-2022,Vadapav,Beverages,20,3,47,Online,Mr.,Midnight,5.0,1.0,1.0,0.0,0.0
1/21/2023,Frankie,Beverages,20,15,685,Online,Mr.,Afternoon,4.0,1.0,1.0,0.0,2.0
7/26/2022,Frankie,Fastfood,50,3,43,Cash,Mr.,Evening,4.0,0.0,0.0,0.0,3.0
10/21/2022,Panipuri,Fastfood,20,8,421,Online,Mr.,Evening,2.0,0.0,1.0,0.0,3.0
08-09-2022,Panipuri,Beverages,50,1,153,Cash,Mrs.,Evening,2.0,1.0,0.0,1.0,3.0
12-05-2022,Cold coffee,Beverages,50,3,139,Cash,Mr.,Evening,0.0,1.0,0.0,0.0,3.0
12/27/2022,Vadapav,Beverages,25,7,626,Cash,Mrs.,Afternoon,5.0,1.0,0.0,1.0,2.0
8/21/2022,Sugarcane juice,Fastfood,40,10,262,Online,Mrs.,Evening,1.0,0.0,1.0,1.0,3.0
7/25/2022,Sugarcane juice,Fastfood,25,12,721,Cash,Mr.,Evening,1.0,0.0,0.0,0.0,3.0
10-07-2022,Sugarcane juice,Fastfood,20,5,62,Online,Mr.,Night,1.0,0.0,1.0,0.0,1.0
01-03-2023,Cold coffee,Fastfood,25,3,151,Online,Mr.,Night,0.0,0.0,1.0,0.0,1.0
6/18/2022,Panipuri,Fastfood,20,3,46,Cash,Mr.,Midnight,2.0,0.0,0.0,0.0,0.0
9/21/2022,Cold coffee,Fastfood,40,5,426,Cash,Mrs.,Afternoon,0.0,0.0,0.0,1.0,2.0
8/26/2022,Panipuri,Fastfood,20,11,264,Cash,Mr.,Evening,2.0,0.0,0.0,0.0,3.0
04-04-2022,Frankie,Fastfood,60,9,416,Online,Mr.,Night,4.0,0.0,1.0,0.0,1.0
6/18/2022,Sugarcane juice,Fastfood,20,9,339,Online,Mrs.,Evening,1.0,0.0,1.0,1.0,3.0
10/13/2022,Sugarcane juice,Beverages,25,14,314,Cash,Mr.,Midnight,1.0,1.0,0.0,0.0,0.0
06-11-2022,Aalopuri,Fastfood,20,5,118,Online,Mr.,Morning,3.0,0.0,1.0,0.0,4.0
07-04-2022,Frankie,Beverages,20,2,35,Online,Mrs.,Afternoon,4.0,1.0,1.0,1.0,2.0
6/13/2022,Vadapav,Fastfood,20,1,66,Online,Mr.,Afternoon,5.0,0.0,1.0,0.0,2.0
12-05-2022,Aalopuri,Fastfood,20,2,28,Cash,Mrs.,Morning,3.0,0.0,0.0,1.0,4.0
9/18/2022,Sandwich,Beverages,40,9,313,Cash,Mrs.,Midnight,6.0,1.0,0.0,1.0,0.0
3/13/2023,Cold coffee,Fastfood,20,13,435,Online,Mrs.,Night,0.0,0.0,1.0,1.0,1.0
12/28/2022,Vadapav,Fastfood,20,5,127,Cash,Mr.,Morning,5.0,0.0,0.0,0.0,4.0
8/22/2022,Vadapav,Fastfood,20,6,109,Online,Mrs.,Evening,5.0,0.0,1.0,1.0,3.0
3/27/2023,Sandwich,Fastfood,25,13,564,Online,Mr.,Morning,6.0,0.0,1.0,0.0,4.0
11/30/2022,Panipuri,Fastfood,20,6,187,Online,Mr.,Night,2.0,0.0,1.0,0.0,1.0
8/24/2022,Frankie,Beverages,50,12,476,Online,Mrs.,Evening,4.0,1.0,1.0,1.0,3.0
11-10-2022,Sandwich,Fastfood,60,2,120,Online,Mrs.,Afternoon,6.0,0.0,1.0,1.0,2.0
11/28/2022,Cold coffee,Beverages,50,12,549,Online,Mrs.,Midnight,0.0,1.0,1.0,1.0,0.0
04-07-2022,Sandwich,Beverages,40,13,569,Cash,Mrs.,Midnight,6.0,1.0,0.0,1.0,0.0
3/26/2023,Sandwich,Beverages,50,13,545,Cash,Mrs.,Afternoon,6.0,1.0,0.0,1.0,2.0
5/29/2022,Aalopuri,Fastfood,20,3,60,Online,Mrs.,Midnight,3.0,0.0,1.0,1.0,0.0
02-08-2023,Aalopuri,Fastfood,20,8,69,Cash,Mr.,Midnight,3.0,0.0,0.0,0.0,0.0
11-09-2022,Frankie,Fastfood,60,3,129,Online,Mrs.,Afternoon,4.0,0.0,1.0,1.0,2.0
7/21/2022,Sandwich,Beverages,25,10,312,Online,Mrs.,Afternoon,6.0,1.0,1.0,1.0,2.0
09-11-2022,Frankie,Beverages,25,13,271,Online,Mr.,Evening,4.0,1.0,1.0,0.0,3.0
7/29/2022,Panipuri,Fastfood,60,13,376,Online,Mr.,Midnight,2.0,0.0,1.0,0.0,0.0
11/17/2022,Panipuri,Fastfood,20,13,274,Cash,Mr.,Midnight,2.0,0.0,0.0,0.0,0.0
12/24/2022,Frankie,Fastfood,25,11,204,Online,Mrs.,Morning,4.0,0.0,1.0,1.0,4.0
09-04-2022,Aalopuri,Fastfood,20,5,38,Cash,Mr.,Afternoon,3.0,0.0,0.0,0.0,2.0
10/18/2022,Cold coffee,Fastfood,20,4,56,Online,Mr.,Afternoon,0.0,0.0,1.0,0.0,2.0
7/16/2022,Panipuri,Fastfood,25,8,220,Cash,Mrs.,Morning,2.0,0.0,0.0,1.0,4.0
1/28/2023,Aalopuri,Fastfood,20,11,297,Online,Mrs.,Evening,3.0,0.0,1.0,1.0,3.0
1/31/2023,Cold coffee,Beverages,40,9,307,Cash,Mr.,Afternoon,0.0,1.0,0.0,0.0,2.0
7/17/2022,Sandwich,Fastfood,60,1,85,Online,Mrs.,Midnight,6.0,0.0,1.0,1.0,0.0
7/24/2022,Sandwich,Beverages,60,10,342,Cash,Mrs.,Afternoon,6.0,1.0,0.0,1.0,2.0
9/22/2022,Vadapav,Fastfood,20,7,37,Online,Mrs.,Midnight,5.0,0.0,1.0,1.0,0.0
5/21/2022,Sugarcane juice,Beverages,20,3,65,Cash,Mrs.,Afternoon,1.0,1.0,0.0,1.0,2.0
1/28/2023,Aalopuri,Fastfood,20,12,255,Cash,Mr.,Midnight,3.0,0.0,0.0,0.0,0.0
10/29/2022,Sugarcane juice,Beverages,25,4,100,Cash,Mr.,Evening,1.0,1.0,0.0,0.0,3.0
10/19/2022,Vadapav,Fastfood,20,4,77,Cash,Mrs.,Afternoon,5.0,0.0,0.0,1.0,2.0
4/20/2022,Panipuri,Beverages,25,11,431,Cash,Mrs.,Morning,2.0,1.0,0.0,1.0,4.0
5/22/2022,Frankie,Fastfood,20,6,113,Online,Mr.,Night,4.0,0.0,1.0,0.0,1.0
11-02-2022,Aalopuri,Fastfood,20,6,80,Online,Mr.,Afternoon,3.0,0.0,1.0,0.0,2.0
1/16/2023,Frankie,Fastfood,20,8,209,Online,Mr.,Midnight,4.0,0.0,1.0,0.0,0.0
2/14/2023,Cold coffee,Fastfood,60,11,709,Online,Mr.,Afternoon,0.0,0.0,1.0,0.0,2.0
3/19/2023,Sandwich,Fastfood,60,4,186,Online,Mr.,Midnight,6.0,0.0,1.0,0.0,0.0
08-04-2022,Vadapav,Fastfood,20,10,289,Online,Mrs.,Night,5.0,0.0,1.0,1.0,1.0
08-01-2022,Frankie,Fastfood,50,5,250,Online,Mrs.,Morning,4.0,0.0,1.0,1.0,4.0
02-03-2023,Cold coffee,Beverages,60,9,357,Cash,Mr.,Night,0.0,1.0,0.0,0.0,1.0
10/28/2022,Sugarcane juice,Fastfood,20,13,445,Cash,Mr.,Afternoon,1.0,0.0,0.0,0.0,2.0
2/14/2023,Aalopuri,Beverages,20,2,56,Cash,Mrs.,Night,3.0,1.0,0.0,1.0,1.0
02-12-2023,Cold coffee,Beverages,40,8,346,Cash,Mrs.,Morning,0.0,1.0,0.0,1.0,4.0
4/22/2022,Cold coffee,Fastfood,40,6,469,Online,Mr.,Morning,0.0,0.0,1.0,0.0,4.0
6/18/2022,Cold coffee,Beverages,40,4,240,Online,Mr.,Morning,0.0,1.0,1.0,0.0,4.0
04-08-2022,Cold coffee,Fastfood,60,1,62,Cash,Mrs.,Afternoon,0.0,0.0,0.0,1.0,2.0
02-09-2023,Sandwich,Beverages,40,9,363,Cash,Mr.,Night,6.0,1.0,0.0,0.0,1.0
12/22/2022,Aalopuri,Fastfood,20,6,109,Cash,Mrs.,Morning,3.0,0.0,0.0,1.0,4.0
09-08-2022,Panipuri,Beverages,60,5,205,Online,Mrs.,Midnight,2.0,1.0,1.0,1.0,0.0
10/23/2022,Vadapav,Fastfood,25,4,116,Online,Mr.,Afternoon,5.0,0.0,1.0,0.0,2.0
12-04-2022,Frankie,Beverages,25,14,193,Online,Mr.,Midnight,4.0,1.0,1.0,0.0,0.0
2/17/2023,Frankie,Fastfood,40,14,407,Cash,Mr.,Night,4.0,0.0,0.0,0.0,1.0
5/25/2022,Frankie,Fastfood,50,11,550,Cash,Mrs.,Night,4.0,0.0,0.0,1.0,1.0
8/15/2022,Frankie,Fastfood,50,5,140,Cash,Mrs.,Morning,4.0,0.0,0.0,1.0,4.0
9/25/2022,Sandwich,Beverages,60,11,579,Cash,Mrs.,Night,6.0,1.0,0.0,1.0,1.0
05-05-2022,Sandwich,Beverages,60,12,290,Cash,Mrs.,Afternoon,6.0,1.0,0.0,1.0,2.0
9/20/2022,Cold coffee,Fastfood,40,14,540,Online,Mrs.,Evening,0.0,0.0,1.0,1.0,3.0
7/15/2022,Aalopuri,Fastfood,20,12,386,Cash,Mrs.,Morning,3.0,0.0,0.0,1.0,4.0
03-05-2023,Panipuri,Fastfood,20,2,31,Cash,Mrs.,Night,2.0,0.0,0.0,1.0,1.0
06-02-2022,Vadapav,Fastfood,20,6,367,Online,Mr.,Night,5.0,0.0,1.0,0.0,1.0
2/13/2023,Vadapav,Fastfood,25,10,213,Cash,Mrs.,Afternoon,5.0,0.0,0.0,1.0,2.0
6/16/2022,Vadapav,Fastfood,20,4,148,Online,Mrs.,Night,5.0,0.0,1.0,1.0,1.0
10/17/2022,Sugarcane juice,Fastfood,25,6,223,Online,Mrs.,Evening,1.0,0.0,1.0,1.0,3.0
06-06-2022,Panipuri,Fastfood,20,12,269,Cash,Mr.,Night,2.0,0.0,0.0,0.0,1.0
11/28/2022,Sugarcane juice,Beverages,20,2,35,Cash,Mrs.,Evening,1.0,1.0,0.0,1.0,3.0
9/14/2022,Aalopuri,Fastfood,20,10,163,Cash,Mr.,Midnight,3.0,0.0,0.0,0.0,0.0
03-03-2023,Vadapav,Fastfood,20,3,81,Online,Mrs.,Afternoon,5.0,0.0,1.0,1.0,2.0
6/25/2022,Panipuri,Beverages,40,11,489,Online,Mr.,Night,2.0,1.0,1.0,0.0,1.0
01-02-2023,Cold coffee,Fastfood,40,3,130,Cash,Mr.,Evening,0.0,0.0,0.0,0.0,3.0
11-06-2022,Frankie,Fastfood,60,9,456,Cash,Mrs.,Midnight,4.0,0.0,0.0,1.0,0.0
5/18/2022,Cold coffee,Beverages,60,13,664,Cash,Mr.,Morning,0.0,1.0,0.0,0.0,4.0
3/15/2023,Frankie,Fastfood,25,8,237,Online,Mr.,Midnight,4.0,0.0,1.0,0.0,0.0
1/28/2023,Sugarcane juice,Fastfood,20,8,428,Cash,Mr.,Midnight,1.0,0.0,0.0,0.0,0.0
10/18/2022,Panipuri,Fastfood,50,2,161,Cash,Mr.,Morning,2.0,0.0,0.0,0.0,4.0
12/15/2022,Aalopuri,Fastfood,20,2,37,Cash,Mr.,Morning,3.0,0.0,0.0,0.0,4.0
7/15/2022,Sandwich,Fastfood,20,4,115,Online,Mr.,Midnight,6.0,0.0,1.0,0.0,0.0
06-12-2022,Frankie,Fastfood,50,13,650,Cash,Mr.,Night,4.0,0.0,0.0,0.0,1.0
12-01-2022,Panipuri,Fastfood,25,15,774,Cash,Mr.,Night,2.0,0.0,0.0,0.0,1.0
12/30/2022,Sugarcane juice,Fastfood,20,14,492,Online,Mr.,Night,1.0,0.0,1.0,0.0,1.0
3/26/2023,Aalopuri,Fastfood,20,10,352,Online,Mr.,Night,3.0,0.0,1.0,0.0,1.0
2/23/2023,Cold coffee,Beverages,40,11,311,Cash,Mrs.,Night,0.0,1.0,0.0,1.0,1.0
8/24/2022,Vadapav,Fastfood,20,14,198,Cash,Mr.,Afternoon,5.0,0.0,0.0,0.0,2.0
10/14/2022,Sandwich,Fastfood,40,2,71,Online,Mrs.,Afternoon,6.0,0.0,1.0,1.0,2.0
11/30/2022,Panipuri,Beverages,60,15,793,Cash,Mrs.,Evening,2.0,1.0,0.0,1.0,3.0
01-03-2023,Sugarcane juice,Fastfood,50,15,689,Cash,Mrs.,Evening,1.0,0.0,0.0,1.0,3.0
01-10-2023,Cold coffee,Fastfood,40,8,581,Online,Mrs.,Morning,0.0,0.0,1.0,1.0,4.0
5/20/2022,Frankie,Fastfood,60,9,288,Online,Mr.,Afternoon,4.0,0.0,1.0,0.0,2.0
04-03-2022,Cold coffee,Fastfood,60,9,710,Cash,Mr.,Afternoon,0.0,0.0,0.0,0.0,2.0
12/25/2022,Sugarcane juice,Beverages,25,11,275,Online,Mr.,Morning,1.0,1.0,1.0,0.0,4.0
